ENSG00000151575	FBgn0069913
ENSG00000248405	FBgn0036257
ENSG00000065526	FBgn0016977
ENSG00000167291	FBgn0032249
ENSG00000111711	FBgn0052576
ENSG00000174567	FBgn0052576
ENSG00000162065	FBgn0032901
ENSG00000260272	FBgn0032901
ENSG00000148908	FBgn0020278
ENSG00000169220	FBgn0020278
ENSG00000159788	FBgn0020278
ENSG00000106028	FBgn0010438
ENSG00000090432	FBgn0035483
ENSG00000213782	FBgn0032919
ENSG00000164327	FBgn0031006
ENSG00000187134	FBgn0058064
ENSG00000151632	FBgn0058064
ENSG00000227471	FBgn0058064
ENSG00000196139	FBgn0058064
ENSG00000198074	FBgn0058064
ENSG00000122787	FBgn0058064
ENSG00000282883	FBgn0058064
ENSG00000085662	FBgn0058064
ENSG00000198610	FBgn0058064
ENSG00000117448	FBgn0058064
ENSG00000165568	FBgn0058064
ENSG00000128951	FBgn0250837
ENSG00000116874	FBgn0036763
ENSG00000074660	FBgn0261514
ENSG00000244486	FBgn0261514
ENSG00000182552	FBgn0032703
ENSG00000146414	FBgn0035689
ENSG00000135870	FBgn0036621
ENSG00000056586	FBgn0036621
ENSG00000089289	FBgn0051852
ENSG00000131495	FBgn0040705
ENSG00000075151	FBgn0260634
ENSG00000114867	FBgn0260634
ENSG00000160209	FBgn0085484
ENSG00000007001	FBgn0034800
ENSG00000183696	FBgn0034800
ENSG00000016391	FBgn0030596
ENSG00000165475	FBgn0030737
ENSG00000113597	FBgn0032204
ENSG00000097046	FBgn0032677
ENSG00000004142	FBgn0037329
ENSG00000187134	FBgn0036183
ENSG00000151632	FBgn0036183
ENSG00000227471	FBgn0036183
ENSG00000196139	FBgn0036183
ENSG00000198074	FBgn0036183
ENSG00000122787	FBgn0036183
ENSG00000282883	FBgn0036183
ENSG00000085662	FBgn0036183
ENSG00000198610	FBgn0036183
ENSG00000117448	FBgn0036183
ENSG00000165568	FBgn0036183
ENSG00000170855	FBgn0050108
ENSG00000115539	FBgn0036237
ENSG00000163440	FBgn0036237
ENSG00000008130	FBgn0033853
ENSG00000178772	FBgn0029114
ENSG00000178732	FBgn0029114
ENSG00000172061	FBgn0029114
ENSG00000261052	FBgn0037665
ENSG00000173597	FBgn0037665
ENSG00000198203	FBgn0037665
ENSG00000088002	FBgn0037665
ENSG00000213648	FBgn0037665
ENSG00000109193	FBgn0037665
ENSG00000138068	FBgn0037665
ENSG00000130540	FBgn0037665
ENSG00000197165	FBgn0037665
ENSG00000196502	FBgn0037665
ENSG00000198075	FBgn0037665
ENSG00000105398	FBgn0037665
ENSG00000196228	FBgn0037665
ENSG00000255639	FBgn0037001
ENSG00000139180	FBgn0037001
ENSG00000061918	FBgn0013973
ENSG00000112996	FBgn0030692
ENSG00000124217	FBgn0032054
ENSG00000104529	FBgn0028737
ENSG00000114942	FBgn0028737
ENSG00000174695	FBgn0040890
ENSG00000100220	FBgn0032781
ENSG00000129562	FBgn0263852
ENSG00000278705	FBgn0053873
ENSG00000197238	FBgn0053873
ENSG00000158406	FBgn0053873
ENSG00000277157	FBgn0053873
ENSG00000197061	FBgn0053873
ENSG00000273542	FBgn0053873
ENSG00000274618	FBgn0053873
ENSG00000275126	FBgn0053873
ENSG00000270276	FBgn0053873
ENSG00000275663	FBgn0053873
ENSG00000276180	FBgn0053873
ENSG00000278637	FBgn0053873
ENSG00000270882	FBgn0053873
ENSG00000276966	FBgn0053873
ENSG00000197837	FBgn0053873
ENSG00000049541	FBgn0260985
ENSG00000112110	FBgn0026741
ENSG00000161547	FBgn0265298
ENSG00000188529	FBgn0265298
ENSG00000154548	FBgn0265298
ENSG00000263465	FBgn0265298
ENSG00000166035	FBgn0031976
ENSG00000175445	FBgn0031976
ENSG00000101670	FBgn0031976
ENSG00000083720	FBgn0035298
ENSG00000198754	FBgn0035298
ENSG00000141485	FBgn0064119
ENSG00000081800	FBgn0064119
ENSG00000164707	FBgn0064119
ENSG00000158296	FBgn0064119
ENSG00000007216	FBgn0064119
ENSG00000084764	FBgn0031585
ENSG00000101367	FBgn0031585
ENSG00000166974	FBgn0031585
ENSG00000155962	FBgn0030529
ENSG00000169504	FBgn0030529
ENSG00000169583	FBgn0030529
ENSG00000213719	FBgn0030529
ENSG00000159212	FBgn0030529
ENSG00000112782	FBgn0030529
ENSG00000147536	FBgn0039403
ENSG00000173638	FBgn0037846
ENSG00000117479	FBgn0037846
ENSG00000135917	FBgn0037846
ENSG00000162104	FBgn0022710
ENSG00000146476	FBgn0034688
ENSG00000054277	FBgn0003249
ENSG00000122375	FBgn0003249
ENSG00000268221	FBgn0003249
ENSG00000163914	FBgn0003249
ENSG00000124818	FBgn0003249
ENSG00000102076	FBgn0003249
ENSG00000128617	FBgn0003249
ENSG00000180245	FBgn0003249
ENSG00000166160	FBgn0003249
ENSG00000269433	FBgn0003249
ENSG00000123453	FBgn0034276
ENSG00000107249	FBgn0039039
ENSG00000174332	FBgn0039039
ENSG00000163795	FBgn0001180
ENSG00000148143	FBgn0001180
ENSG00000115568	FBgn0001180
ENSG00000148498	FBgn0000163
ENSG00000116117	FBgn0000163
ENSG00000126062	FBgn0031818
ENSG00000139890	FBgn0085419
ENSG00000166592	FBgn0085419
ENSG00000088320	FBgn0085419
ENSG00000164949	FBgn0085419
ENSG00000105607	FBgn0031824
ENSG00000002549	FBgn0259795
ENSG00000158234	FBgn0033985
ENSG00000133030	FBgn0003016
ENSG00000100106	FBgn0003016
ENSG00000103248	FBgn0263594
ENSG00000132676	FBgn0034727
ENSG00000138382	FBgn0036856
ENSG00000133606	FBgn0030578
ENSG00000075975	FBgn0030578
ENSG00000179455	FBgn0030578
ENSG00000053900	FBgn0052707
ENSG00000166825	FBgn0030223
ENSG00000186334	FBgn0035300
ENSG00000186335	FBgn0035300
ENSG00000123643	FBgn0035300
ENSG00000180773	FBgn0035300
ENSG00000117245	FBgn0039925
ENSG00000124702	FBgn0030053
ENSG00000273611	FBgn0034033
ENSG00000100429	FBgn0026428
ENSG00000094631	FBgn0026428
ENSG00000136827	FBgn0025615
ENSG00000186283	FBgn0025615
ENSG00000198113	FBgn0025615
ENSG00000136816	FBgn0025615
ENSG00000160404	FBgn0025615
ENSG00000130429	FBgn0001961
ENSG00000241685	FBgn0001961
ENSG00000157890	FBgn0027594
ENSG00000187800	FBgn0027594
ENSG00000145794	FBgn0027594
ENSG00000160226	FBgn0030247
ENSG00000059377	FBgn0013772
ENSG00000119669	FBgn0030400
ENSG00000170604	FBgn0030400
ENSG00000168264	FBgn0030400
ENSG00000151458	FBgn0039590
ENSG00000197312	FBgn0030753
ENSG00000170967	FBgn0030753
ENSG00000229183	FBgn0051928
ENSG00000096088	FBgn0051928
ENSG00000186318	FBgn0051928
ENSG00000182240	FBgn0051928
ENSG00000229859	FBgn0051928
ENSG00000256713	FBgn0051928
ENSG00000196188	FBgn0051928
ENSG00000105701	FBgn0034368
ENSG00000168925	FBgn0036287
ENSG00000168928	FBgn0036287
ENSG00000141086	FBgn0036287
ENSG00000152404	FBgn0030655
ENSG00000198963	FBgn0000448
ENSG00000069667	FBgn0000448
ENSG00000143365	FBgn0000448
ENSG00000110172	FBgn0029503
ENSG00000147166	FBgn0029503
ENSG00000108528	FBgn0035567
ENSG00000137474	FBgn0040299
ENSG00000169994	FBgn0040299
ENSG00000181045	FBgn0038354
ENSG00000184162	FBgn0085242
ENSG00000182810	FBgn0086130
ENSG00000101294	FBgn0031260
ENSG00000254901	FBgn0052590
ENSG00000205572	FBgn0038421
ENSG00000172058	FBgn0038421
ENSG00000143256	FBgn0010741
ENSG00000167608	FBgn0036017
ENSG00000103534	FBgn0036017
ENSG00000165091	FBgn0036017
ENSG00000149488	FBgn0036017
ENSG00000188869	FBgn0036017
ENSG00000170537	FBgn0036017
ENSG00000167895	FBgn0036017
ENSG00000141524	FBgn0036017
ENSG00000217930	FBgn0038387
ENSG00000182263	FBgn0031519
ENSG00000132436	FBgn0031519
ENSG00000136930	FBgn0023174
ENSG00000205220	FBgn0023174
ENSG00000128694	FBgn0031060
ENSG00000143032	FBgn0004854
ENSG00000125492	FBgn0004854
ENSG00000273155	FBgn0029718
ENSG00000241962	FBgn0029718
ENSG00000185414	FBgn0029718
ENSG00000132275	FBgn0034422
ENSG00000168538	FBgn0035416
ENSG00000111229	FBgn0038369
ENSG00000177688	FBgn0264922
ENSG00000188612	FBgn0264922
ENSG00000184900	FBgn0264922
ENSG00000163793	FBgn0004179
ENSG00000101152	FBgn0004179
ENSG00000147570	FBgn0004179
ENSG00000125952	FBgn0017578
ENSG00000101751	FBgn0037554
ENSG00000121057	FBgn0263987
ENSG00000144840	FBgn0030792
ENSG00000146109	FBgn0030085
ENSG00000130699	FBgn0010280
ENSG00000141384	FBgn0010280
ENSG00000058804	FBgn0039125
ENSG00000174804	FBgn0027342
ENSG00000113643	FBgn0027093
ENSG00000197006	FBgn0034925
ENSG00000137815	FBgn0051703
ENSG00000132294	FBgn0086784
ENSG00000084710	FBgn0086784
ENSG00000166483	FBgn0011737
ENSG00000214102	FBgn0011737
ENSG00000140553	FBgn0010812
ENSG00000141161	FBgn0010812
ENSG00000160785	FBgn0039223
ENSG00000151376	FBgn0029155
ENSG00000065833	FBgn0029155
ENSG00000145191	FBgn0023512
ENSG00000152284	FBgn0085432
ENSG00000148737	FBgn0085432
ENSG00000081059	FBgn0085432
ENSG00000138795	FBgn0085432
ENSG00000059377	FBgn0039006
ENSG00000055147	FBgn0038360
ENSG00000197712	FBgn0038360
ENSG00000188215	FBgn0033784
ENSG00000140450	FBgn0037517
ENSG00000265972	FBgn0037517
ENSG00000113369	FBgn0037517
ENSG00000105643	FBgn0037517
ENSG00000114491	FBgn0003257
ENSG00000183814	FBgn0004372
ENSG00000264364	FBgn0026141
ENSG00000009765	FBgn0036125
ENSG00000168350	FBgn0001941
ENSG00000143753	FBgn0001941
ENSG00000149292	FBgn0085326
ENSG00000168724	FBgn0027599
ENSG00000157782	FBgn0040351
ENSG00000105507	FBgn0040351
ENSG00000175544	FBgn0040351
ENSG00000167791	FBgn0040351
ENSG00000166226	FBgn0030086
ENSG00000103544	FBgn0037622
ENSG00000173068	FBgn0000459
ENSG00000169594	FBgn0000459
ENSG00000147724	FBgn0052333
ENSG00000082269	FBgn0052333
ENSG00000100104	FBgn0038582
ENSG00000117505	FBgn0028926
ENSG00000165496	FBgn0024733
ENSG00000147403	FBgn0024733
ENSG00000073060	FBgn0010435
ENSG00000156876	FBgn0039731
ENSG00000132313	FBgn0038923
ENSG00000135486	FBgn0001215
ENSG00000170144	FBgn0001215
ENSG00000177733	FBgn0001215
ENSG00000139675	FBgn0001215
ENSG00000122566	FBgn0001215
ENSG00000163932	FBgn0259680
ENSG00000065675	FBgn0259680
ENSG00000114391	FBgn0032518
ENSG00000032389	FBgn0036292
ENSG00000242110	FBgn0032881
ENSG00000108064	FBgn0038805
ENSG00000140522	FBgn0033434
ENSG00000177182	FBgn0033434
ENSG00000124120	FBgn0033434
ENSG00000137561	FBgn0033434
ENSG00000146352	FBgn0033434
ENSG00000258311	FBgn0050077
ENSG00000135441	FBgn0050077
ENSG00000101577	FBgn0263593
ENSG00000134324	FBgn0263593
ENSG00000132793	FBgn0263593
ENSG00000146834	FBgn0037368
ENSG00000185565	FBgn0000071
ENSG00000172260	FBgn0000071
ENSG00000142549	FBgn0000071
ENSG00000183715	FBgn0000071
ENSG00000182667	FBgn0000071
ENSG00000087302	FBgn0051249
ENSG00000254858	FBgn0030481
ENSG00000165449	FBgn0033913
ENSG00000163053	FBgn0033913
ENSG00000135773	FBgn0025866
ENSG00000092529	FBgn0025866
ENSG00000163286	FBgn0043791
ENSG00000162551	FBgn0043791
ENSG00000163295	FBgn0043791
ENSG00000163283	FBgn0043791
ENSG00000112299	FBgn0052750
ENSG00000093134	FBgn0052750
ENSG00000112303	FBgn0052750
ENSG00000169814	FBgn0052750
ENSG00000100811	FBgn0002521
ENSG00000230797	FBgn0002521
ENSG00000179059	FBgn0002521
ENSG00000011114	FBgn0030701
ENSG00000164418	FBgn0026255
ENSG00000105737	FBgn0026255
ENSG00000163873	FBgn0026255
ENSG00000171189	FBgn0026255
ENSG00000149403	FBgn0026255
ENSG00000087269	FBgn0010926
ENSG00000141480	FBgn0000121
ENSG00000130561	FBgn0000121
ENSG00000137486	FBgn0000121
ENSG00000120500	FBgn0000121
ENSG00000128610	FBgn0031375
ENSG00000153266	FBgn0031375
ENSG00000124788	FBgn0029907
ENSG00000224470	FBgn0029907
ENSG00000163286	FBgn0032779
ENSG00000162551	FBgn0032779
ENSG00000163295	FBgn0032779
ENSG00000163283	FBgn0032779
ENSG00000137547	FBgn0036990
ENSG00000145414	FBgn0032701
ENSG00000128928	FBgn0035911
ENSG00000269242	FBgn0032253
ENSG00000104774	FBgn0032253
ENSG00000269590	FBgn0032253
ENSG00000167965	FBgn0264691
ENSG00000151640	FBgn0023023
ENSG00000147647	FBgn0023023
ENSG00000092964	FBgn0023023
ENSG00000072832	FBgn0023023
ENSG00000113657	FBgn0023023
ENSG00000157851	FBgn0023023
ENSG00000182087	FBgn0034071
ENSG00000010072	FBgn0030646
ENSG00000069431	FBgn0028675
ENSG00000006071	FBgn0028675
ENSG00000132383	FBgn0010173
ENSG00000111737	FBgn0031090
ENSG00000105063	FBgn0035688
ENSG00000100239	FBgn0035688
ENSG00000110075	FBgn0035688
ENSG00000241119	FBgn0027073
ENSG00000145626	FBgn0027073
ENSG00000167165	FBgn0027073
ENSG00000135220	FBgn0027073
ENSG00000244122	FBgn0027073
ENSG00000242366	FBgn0027073
ENSG00000171234	FBgn0027073
ENSG00000241635	FBgn0027073
ENSG00000244474	FBgn0027073
ENSG00000242515	FBgn0027073
ENSG00000197888	FBgn0027073
ENSG00000196620	FBgn0027073
ENSG00000174607	FBgn0027073
ENSG00000271271	FBgn0027073
ENSG00000240224	FBgn0027073
ENSG00000109181	FBgn0027073
ENSG00000168671	FBgn0027073
ENSG00000213759	FBgn0027073
ENSG00000156096	FBgn0027073
ENSG00000243135	FBgn0027073
ENSG00000135226	FBgn0027073
ENSG00000173610	FBgn0027073
ENSG00000103510	FBgn0014340
ENSG00000163625	FBgn0043362
ENSG00000140254	FBgn0086711
ENSG00000140274	FBgn0086711
ENSG00000159423	FBgn0053092
ENSG00000256269	FBgn0010786
ENSG00000118402	FBgn0052072
ENSG00000120860	FBgn0031979
ENSG00000198546	FBgn0016970
ENSG00000059377	FBgn0039519
ENSG00000127720	FBgn0053964
ENSG00000112812	FBgn0038701
ENSG00000132681	FBgn0266433
ENSG00000105409	FBgn0266433
ENSG00000018625	FBgn0266433
ENSG00000163399	FBgn0266433
ENSG00000145730	FBgn0262728
ENSG00000122591	FBgn0034269
ENSG00000155744	FBgn0034269
ENSG00000177885	FBgn0004638
ENSG00000130024	FBgn0087008
ENSG00000188352	FBgn0034859
ENSG00000101558	FBgn0029687
ENSG00000124164	FBgn0029687
ENSG00000196290	FBgn0014092
ENSG00000136273	FBgn0026417
ENSG00000188996	FBgn0026417
ENSG00000253710	FBgn0037108
ENSG00000175193	FBgn0033672
ENSG00000115808	FBgn0044323
ENSG00000196792	FBgn0044323
ENSG00000090372	FBgn0044323
ENSG00000170445	FBgn0027087
ENSG00000112855	FBgn0027087
ENSG00000175581	FBgn0031357
ENSG00000196860	FBgn0036928
ENSG00000173726	FBgn0036928
ENSG00000149599	FBgn0036369
ENSG00000112679	FBgn0036369
ENSG00000132017	FBgn0037814
ENSG00000229183	FBgn0051926
ENSG00000096088	FBgn0051926
ENSG00000186318	FBgn0051926
ENSG00000182240	FBgn0051926
ENSG00000229859	FBgn0051926
ENSG00000256713	FBgn0051926
ENSG00000196188	FBgn0051926
ENSG00000138399	FBgn0051643
ENSG00000156928	FBgn0029514
ENSG00000136104	FBgn0030507
ENSG00000128708	FBgn0037376
ENSG00000015285	FBgn0024273
ENSG00000106299	FBgn0024273
ENSG00000127418	FBgn0051431
ENSG00000154813	FBgn0037883
ENSG00000105229	FBgn0003612
ENSG00000131788	FBgn0003612
ENSG00000078043	FBgn0003612
ENSG00000033800	FBgn0003612
ENSG00000131746	FBgn0000244
ENSG00000110031	FBgn0041789
ENSG00000140682	FBgn0041789
ENSG00000089159	FBgn0041789
ENSG00000171160	FBgn0087005
ENSG00000274252	FBgn0030796
ENSG00000100031	FBgn0030796
ENSG00000149435	FBgn0030796
ENSG00000099998	FBgn0030796
ENSG00000133475	FBgn0030796
ENSG00000100121	FBgn0030796
ENSG00000116954	FBgn0033272
ENSG00000025039	FBgn0033272
ENSG00000084453	FBgn0034716
ENSG00000174640	FBgn0034716
ENSG00000176463	FBgn0034716
ENSG00000257046	FBgn0034716
ENSG00000257062	FBgn0034716
ENSG00000134538	FBgn0034716
ENSG00000137491	FBgn0034716
ENSG00000205754	FBgn0034716
ENSG00000111700	FBgn0034716
ENSG00000139155	FBgn0034716
ENSG00000112531	FBgn0264491
ENSG00000016391	FBgn0030588
ENSG00000185019	FBgn0039767
ENSG00000025156	FBgn0001222
ENSG00000102878	FBgn0001222
ENSG00000185122	FBgn0001222
ENSG00000136709	FBgn0046222
ENSG00000182333	FBgn0038068
ENSG00000173239	FBgn0038068
ENSG00000204021	FBgn0038068
ENSG00000107798	FBgn0038068
ENSG00000204022	FBgn0038068
ENSG00000204020	FBgn0038068
ENSG00000136051	FBgn0030739
ENSG00000120438	FBgn0003676
ENSG00000157103	FBgn0039915
ENSG00000117682	FBgn0029980
ENSG00000141385	FBgn0036702
ENSG00000278705	FBgn0053893
ENSG00000197238	FBgn0053893
ENSG00000158406	FBgn0053893
ENSG00000277157	FBgn0053893
ENSG00000197061	FBgn0053893
ENSG00000273542	FBgn0053893
ENSG00000274618	FBgn0053893
ENSG00000275126	FBgn0053893
ENSG00000270276	FBgn0053893
ENSG00000275663	FBgn0053893
ENSG00000276180	FBgn0053893
ENSG00000278637	FBgn0053893
ENSG00000270882	FBgn0053893
ENSG00000276966	FBgn0053893
ENSG00000197837	FBgn0053893
ENSG00000188290	FBgn0001168
ENSG00000114315	FBgn0001168
ENSG00000132429	FBgn0031150
ENSG00000121577	FBgn0031150
ENSG00000112276	FBgn0031150
ENSG00000149311	FBgn0045035
ENSG00000063854	FBgn0037024
ENSG00000103253	FBgn0037024
ENSG00000187713	FBgn0066303
ENSG00000100227	FBgn0030959
ENSG00000179299	FBgn0266099
ENSG00000182901	FBgn0024941
ENSG00000182732	FBgn0024941
ENSG00000005156	FBgn0038035
ENSG00000185046	FBgn0039075
ENSG00000064999	FBgn0039075
ENSG00000198712	FBgn0013675
ENSG00000156052	FBgn0050054
ENSG00000088256	FBgn0050054
ENSG00000175634	FBgn0015806
ENSG00000108443	FBgn0015806
ENSG00000269547	FBgn0021750
ENSG00000104835	FBgn0021750
ENSG00000138801	FBgn0020389
ENSG00000198682	FBgn0020389
ENSG00000138078	FBgn0032242
ENSG00000085377	FBgn0032242
ENSG00000059573	FBgn0037146
ENSG00000076351	FBgn0050344
ENSG00000119457	FBgn0050344
ENSG00000139508	FBgn0050344
ENSG00000039987	FBgn0036492
ENSG00000127325	FBgn0036492
ENSG00000167995	FBgn0036492
ENSG00000142959	FBgn0036492
ENSG00000198730	FBgn0035205
ENSG00000110436	FBgn0026438
ENSG00000148341	FBgn0034433
ENSG00000097033	FBgn0034433
ENSG00000144485	FBgn0002734
ENSG00000165661	FBgn0051413
ENSG00000116260	FBgn0051413
ENSG00000173120	FBgn0037659
ENSG00000089094	FBgn0037659
ENSG00000099364	FBgn0037659
ENSG00000075785	FBgn0015795
ENSG00000075035	FBgn0030634
ENSG00000179314	FBgn0030634
ENSG00000099219	FBgn0034441
ENSG00000141499	FBgn0031782
ENSG00000187954	FBgn0266918
ENSG00000076650	FBgn0036386
ENSG00000111670	FBgn0033392
ENSG00000157827	FBgn0267795
ENSG00000161791	FBgn0267795
ENSG00000184922	FBgn0267795
ENSG00000164953	FBgn0038814
ENSG00000102393	FBgn0034117
ENSG00000198951	FBgn0034117
ENSG00000160326	FBgn0037386
ENSG00000136856	FBgn0037386
ENSG00000138379	FBgn0026199
ENSG00000135414	FBgn0026199
ENSG00000123159	FBgn0010504
ENSG00000179855	FBgn0010504
ENSG00000137960	FBgn0010504
ENSG00000177889	FBgn0028913
ENSG00000276380	FBgn0028913
ENSG00000138035	FBgn0039846
ENSG00000084764	FBgn0052371
ENSG00000101367	FBgn0052371
ENSG00000166974	FBgn0052371
ENSG00000016391	FBgn0030590
ENSG00000177666	FBgn0030607
ENSG00000100341	FBgn0030607
ENSG00000180316	FBgn0030607
ENSG00000100344	FBgn0030607
ENSG00000178922	FBgn0011770
ENSG00000109511	FBgn0000084
ENSG00000196975	FBgn0000084
ENSG00000182718	FBgn0000084
ENSG00000197043	FBgn0000084
ENSG00000122359	FBgn0000084
ENSG00000104537	FBgn0000084
ENSG00000264230	FBgn0000084
ENSG00000164111	FBgn0000084
ENSG00000143412	FBgn0000084
ENSG00000135046	FBgn0000084
ENSG00000138772	FBgn0000084
ENSG00000265190	FBgn0000084
ENSG00000205560	FBgn0261862
ENSG00000169169	FBgn0261862
ENSG00000110090	FBgn0261862
ENSG00000135218	FBgn0031970
ENSG00000138760	FBgn0031970
ENSG00000186452	FBgn0042098
ENSG00000145244	FBgn0042098
ENSG00000178297	FBgn0042098
ENSG00000100312	FBgn0042098
ENSG00000187045	FBgn0042098
ENSG00000237412	FBgn0042098
ENSG00000178226	FBgn0042098
ENSG00000176040	FBgn0042098
ENSG00000149418	FBgn0042098
ENSG00000172602	FBgn0014380
ENSG00000115963	FBgn0014380
ENSG00000139725	FBgn0014380
ENSG00000173156	FBgn0014380
ENSG00000108830	FBgn0014380
ENSG00000124827	FBgn0014179
ENSG00000137270	FBgn0014179
ENSG00000166192	FBgn0033716
ENSG00000080572	FBgn0036437
ENSG00000196924	FBgn0014141
ENSG00000136068	FBgn0014141
ENSG00000128591	FBgn0014141
ENSG00000100151	FBgn0032447
ENSG00000197535	FBgn0261397
ENSG00000128833	FBgn0261397
ENSG00000167306	FBgn0261397
ENSG00000182224	FBgn0031596
ENSG00000166024	FBgn0035388
ENSG00000104679	FBgn0035388
ENSG00000111752	FBgn0004860
ENSG00000134686	FBgn0004860
ENSG00000173889	FBgn0004860
ENSG00000100401	FBgn0003346
ENSG00000106636	FBgn0260858
ENSG00000165355	FBgn0035959
ENSG00000204435	FBgn0000259
ENSG00000085832	FBgn0035060
ENSG00000127527	FBgn0035060
ENSG00000136938	FBgn0034282
ENSG00000143401	FBgn0034282
ENSG00000140350	FBgn0034282
ENSG00000139223	FBgn0034282
ENSG00000158793	FBgn0024945
ENSG00000173548	FBgn0040475
ENSG00000130340	FBgn0040475
ENSG00000178996	FBgn0040475
ENSG00000177463	FBgn0015239
ENSG00000120798	FBgn0015239
ENSG00000187098	FBgn0263112
ENSG00000068323	FBgn0263112
ENSG00000112561	FBgn0263112
ENSG00000105967	FBgn0263112
ENSG00000142185	FBgn0265194
ENSG00000134160	FBgn0265194
ENSG00000119121	FBgn0265194
ENSG00000144481	FBgn0265194
ENSG00000083067	FBgn0265194
ENSG00000092439	FBgn0265194
ENSG00000130529	FBgn0265194
ENSG00000070985	FBgn0265194
ENSG00000143507	FBgn0243512
ENSG00000147123	FBgn0027785
ENSG00000183011	FBgn0051950
ENSG00000082126	FBgn0050021
ENSG00000161647	FBgn0050021
ENSG00000150054	FBgn0050021
ENSG00000186334	FBgn0032036
ENSG00000186335	FBgn0032036
ENSG00000123643	FBgn0032036
ENSG00000180773	FBgn0032036
ENSG00000172115	FBgn0000409
ENSG00000066322	FBgn0037763
ENSG00000164181	FBgn0037763
ENSG00000124813	FBgn0259162
ENSG00000020633	FBgn0259162
ENSG00000159216	FBgn0259162
ENSG00000100154	FBgn0262719
ENSG00000170638	FBgn0038111
ENSG00000138867	FBgn0040375
ENSG00000101193	FBgn0030944
ENSG00000147400	FBgn0051802
ENSG00000177143	FBgn0051802
ENSG00000157540	FBgn0259168
ENSG00000105204	FBgn0259168
ENSG00000153130	FBgn0039505
ENSG00000066322	FBgn0034383
ENSG00000164181	FBgn0034383
ENSG00000146733	FBgn0023129
ENSG00000084453	FBgn0050277
ENSG00000174640	FBgn0050277
ENSG00000176463	FBgn0050277
ENSG00000257046	FBgn0050277
ENSG00000257062	FBgn0050277
ENSG00000134538	FBgn0050277
ENSG00000137491	FBgn0050277
ENSG00000205754	FBgn0050277
ENSG00000111700	FBgn0050277
ENSG00000139155	FBgn0050277
ENSG00000170214	FBgn0266137
ENSG00000171873	FBgn0266137
ENSG00000120907	FBgn0266137
ENSG00000141252	FBgn0031598
ENSG00000117758	FBgn0086377
ENSG00000079950	FBgn0086377
ENSG00000163975	FBgn0022355
ENSG00000091513	FBgn0022355
ENSG00000012223	FBgn0022355
ENSG00000115073	FBgn0011745
ENSG00000138107	FBgn0011745
ENSG00000141179	FBgn0032513
ENSG00000157212	FBgn0052133
ENSG00000137337	FBgn0052133
ENSG00000197506	FBgn0033371
ENSG00000156222	FBgn0033371
ENSG00000137860	FBgn0033371
ENSG00000142937	FBgn0039713
ENSG00000104738	FBgn0015929
ENSG00000100764	FBgn0015282
ENSG00000071462	FBgn0037543
ENSG00000183963	FBgn0085446
ENSG00000188176	FBgn0085446
ENSG00000214872	FBgn0085446
ENSG00000100077	FBgn0260798
ENSG00000173020	FBgn0260798
ENSG00000082515	FBgn0030786
ENSG00000101197	FBgn0260635
ENSG00000091106	FBgn0260635
ENSG00000249437	FBgn0260635
ENSG00000023445	FBgn0260635
ENSG00000163098	FBgn0260635
ENSG00000101966	FBgn0260635
ENSG00000110330	FBgn0260635
ENSG00000131966	FBgn0031050
ENSG00000214717	FBgn0031874
ENSG00000100426	FBgn0031874
ENSG00000257315	FBgn0031874
ENSG00000107581	FBgn0037249
ENSG00000104833	FBgn0003888
ENSG00000258947	FBgn0003888
ENSG00000198211	FBgn0003888
ENSG00000196230	FBgn0003888
ENSG00000188229	FBgn0003888
ENSG00000124074	FBgn0033174
ENSG00000128274	FBgn0031491
ENSG00000118017	FBgn0031491
ENSG00000141934	FBgn0037165
ENSG00000067113	FBgn0037165
ENSG00000162407	FBgn0037165
ENSG00000204389	FBgn0013279
ENSG00000021762	FBgn0261550
ENSG00000091039	FBgn0261550
ENSG00000126698	FBgn0039116
ENSG00000142039	FBgn0032017
ENSG00000168779	FBgn0085396
ENSG00000185960	FBgn0085396
ENSG00000077157	FBgn0005536
ENSG00000152763	FBgn0035256
ENSG00000148308	FBgn0086445
ENSG00000181788	FBgn0003410
ENSG00000215475	FBgn0003410
